open,review_count,longitude,stars,latitude
True,7,-115.225603,3.5,36.101313
True,4,-112.271784,4.0,33.710174
True,4,-112.224011,3.5,33.637599
True,8,-111.840885,2.0,33.2895
True,5,-111.889185,2.0,33.570457
True,4,-111.807848,2.0,33.393766
True,4,-111.875161,2.0,33.413794
True,3,-112.130134,3.0,33.799118
True,3,-112.152801,4.0,33.870576
True,7,-111.893203862792,4.0,33.6269126455261
True,95,-73.5966742,4.0,45.5203541
True,36,-111.7224872,4.0,33.2651416
True,7,-115.2596104,5.0,36.1960261
True,10,-114.975475,4.0,36.014432
True,12,-112.101899,2.5,33.712245
False,7,-80.5931956,3.5,43.4707272
True,3,-112.2689887,3.5,33.7110516
True,49,-111.927115084656,4.5,33.6174907496345
True,5,-73.7866437,4.0,45.5916945
True,5,-115.222166,3.0,36.115159
True,123,-112.073972394505,4.5,33.5065090878526
True,7,-112.0304554,4.0,33.481688
False,65,-112.072167,3.0,33.455863
True,22,-80.877174,4.0,35.126897
True,5,-3.1893681,3.0,55.9505286
False,4,-114.929458618164,3.5,36.1029663085938
False,40,-73.5677004,2.5,45.517348
True,36,-80.8351922035217,4.0,35.2131096196858
True,8,-80.8221338,1.0,35.2157725
True,4,-79.9230271,5.0,40.4342212
False,6,-80.7831251621246,3.5,35.3845103744729
False,35,-79.9494252238079,3.5,40.4618764520706
True,18,-111.8689659,3.0,33.3933592
True,4,-115.1659357,3.0,36.1079121
False,5,-80.0056533813477,3.5,40.4469909667969
True,3,-112.322135925293,3.5,33.6375846862793
True,4,-112.030761,4.0,33.510694
False,24,-80.502512,4.0,43.452872
True,6,-112.0484584,1.5,33.0570913
True,6,-73.5274296,3.0,45.6091599
False,3,-81.0073958,3.5,35.0544692
False,8,-73.616668,4.5,45.5357087
True,134,-111.862674,3.5,33.32013
True,109,-112.395384,3.5,33.6386433
True,8,-115.174105738755,4.0,36.1097888736095
True,3,-115.1604509,4.5,36.1148612
True,3,-115.208713,4.5,36.1484049
True,8,-115.0783059,3.0,36.1007593
True,8,-115.0746205,4.5,36.0713087
True,4,-115.115738,4.5,36.175599
True,43,-115.279503464699,2.5,36.2770692396188
True,56,-115.2049538,4.5,36.094199
True,4,-112.069763183594,3.0,33.4673614501953
True,12,-115.1732124,3.0,36.109622
True,16,-115.141555786133,4.5,36.1697692871094
True,4,-115.118530273438,5.0,36.0167465209961
True,3,-89.3874602,5.0,43.0748495
False,7,-80.754493,1.5,35.207032
True,242,-115.168201,5.0,36.139452
True,4,-111.68083190918,3.5,33.5854513018223
True,8,-89.306150892594,4.5,43.1213732835014
True,14,-80.695618,3.0,35.089237
True,3,-111.925224065781,3.5,33.628962856084
True,11,-115.224496710163,3.5,36.0988089222939
True,43,-115.170992016854,4.0,36.1222378710541
True,5,-111.8631348,3.5,33.3038738
False,25,-3.19326639175415,4.5,55.9443335455921
True,13,-73.5777007,3.5,45.529841
True,13,-115.172501,4.5,36.1100668
True,4,-111.700036,5.0,33.212508
False,10,-115.205787658691,4.5,35.9974250793457
True,14,-115.2645459,5.0,36.1436589
True,40,-111.832796,5.0,33.583683
True,7,-111.920059204102,4.0,33.3797569274902
True,9,-112.0740373,5.0,33.4483771
True,6,-80.761445,4.5,35.294506
True,17,-80.928673,1.5,35.233733
True,11,-80.877671,3.0,35.17523
True,286,-111.998995542526,3.0,33.4365268901841
True,5,-80.0042488,3.5,40.4480946
True,42,8.4223463,4.0,49.0093069
True,32,-115.2527003,5.0,36.2034648
True,34,-115.1020861,5.0,35.9985283
True,3,-112.0118669,1.0,33.4660406
True,4,-115.207190165923,5.0,36.2372855166264
True,14,-115.1842338,5.0,36.1452476
True,3,-115.2251174,3.5,36.1866164
True,5,-112.0702972,4.5,33.449682
True,3,-115.2835733,4.5,36.2017257
False,3,-111.6866355,2.5,33.2648362
True,12,-115.1707331,2.0,36.1111846
True,4,-115.168425,1.0,36.165488
True,17,-111.7547807,3.0,33.3642665
True,10,-115.257331,4.5,36.08816
True,41,-80.71583,2.5,35.13532
True,19,-112.111456112832,1.5,33.4673402961356
True,4,-115.240967112183,4.0,36.2175289501161
True,3,-115.1527614,3.5,36.0412926
True,9,-112.220191955566,2.0,33.5079727172852
True,4,-80.886333,3.0,35.08589
True,3,-112.3582136,1.0,33.449806
True,30,-79.948711,4.5,40.461206
True,8,-79.9034257,3.0,40.3855183
True,8,-112.0893682,4.5,33.563442
True,14,-111.6855329,1.5,33.3894846
True,6,-115.0707851,4.5,36.2404966
True,3,-115.313227,3.5,36.1014288
True,6,-115.187990627287,3.5,36.0859581900017
True,5,-115.2561886,3.0,36.1955415
True,4,-115.2067075,4.5,36.033018
True,7,-73.7993441,3.0,45.4864446
True,7,-111.925398,5.0,33.5885924
True,8,-89.3802608,5.0,43.0843665
True,12,-115.2429831,4.5,36.1721645
True,6,-111.925638,2.5,33.49817
True,13,-111.9401982,5.0,33.4248208
True,25,-112.057838439941,4.0,33.5175132751465
True,63,-80.74247,3.5,35.29441
True,37,-115.1652369,3.0,36.0989059
True,3,-115.065742492676,4.5,36.129955291748
True,3,-112.0370663,5.0,33.6011884
True,3,-80.9450759,4.0,35.0073697
True,20,-73.5990098,4.5,45.5343949
True,18,-80.888827,3.5,35.179684
True,15,-80.7209367,2.5,35.3070841
False,16,-111.982152,2.0,33.7706639
True,16,-115.2578463,3.5,36.263507
True,31,-114.994759,4.0,36.036666
True,12,-111.582741,4.5,33.178645
True,620,-115.169034004211,4.0,36.1248767263934
True,8,-115.171277,5.0,36.0491249
True,14,-114.9950732,3.5,36.037013
True,17,-111.8235867,5.0,33.293097
True,4,-112.389335632324,4.0,33.5863380432129
False,11,-112.2728617,2.5,33.6379617
True,4,-112.173062,1.0,33.465388
True,59,-112.343965,5.0,33.641919
True,24,-73.6035933,4.0,45.4786701
True,4,-115.183577157809,4.5,36.1266509914624
True,8,-89.294785,2.5,43.1311589
True,3,-111.917071,4.0,33.495328
True,6,-112.169317,3.5,33.3628227
False,3,-80.0413122,4.0,40.3894573
True,3,-112.059082,4.5,33.306261
True,6,-115.288406,1.5,36.288422
True,6,-115.08546,5.0,36.075271
True,46,-111.9245261,3.5,33.5256323
True,7,-115.160711555472,2.0,36.2188159184694
True,10,-80.0187216590418,3.0,40.4498153458386
True,43,-111.994535,4.5,33.4516543
True,6,-112.239031791687,2.5,33.4248332508115
True,7,-112.055087,4.5,33.427468
False,17,-111.790733337402,3.0,33.2787170410156
True,21,-112.030538,3.5,33.488164
False,3,-111.865821838379,2.5,33.4339561462402
True,97,-80.7260869,3.5,35.3736381
True,259,-115.172421613953,3.5,36.1088224781013
True,6,-115.2956118,3.5,36.2684007
True,3,-115.1176322,3.5,36.0160686
False,3,-73.557765,4.0,45.5190613
True,37,-111.870868,4.5,33.410195
True,17,-115.047865,4.5,36.025888
False,10,-111.926476,4.0,33.497941
True,153,-73.6126363277435,4.5,45.5312258387157
True,6,-3.2015683877946,4.0,55.960532519286
True,20,-112.0568331,5.0,33.5380235
True,3,-80.845732,2.0,35.231762
True,5,-111.728199,5.0,33.3315966
True,5,-112.590858459473,3.5,33.4280281066895
True,3,-112.23,5.0,33.61
True,12,-112.0976152,5.0,33.5243478
True,5,-112.06490278244,4.5,33.4946135605549
True,5,-111.931976,5.0,33.495813
True,15,-115.174658018592,3.5,36.0967508325097
True,4,-115.246776,4.0,36.233048
True,7,-111.9764375,3.0,33.610347
False,19,-79.9651005,2.5,40.4259997
True,10,-111.628893613815,3.0,33.2491410746802
True,9,-111.9343636,3.0,33.3897576
True,37,-111.791641,3.0,33.270879
True,46,-111.932820081711,4.0,33.6580848678586
False,4,-112.0289273,5.0,33.480586
True,11,-73.5874557495117,4.5,45.5320488093992
True,25,-115.1848858,4.5,36.0954674
True,3,-112.0462228,3.5,33.4666859
True,3,-73.6015907,1.5,45.5270352
True,15,-73.6039283,4.0,45.5349826
True,5,-111.817123,4.5,33.33244
True,5,-115.099869,4.0,36.032511
True,21,-80.945041,3.5,35.219378
False,143,-79.9822822,3.5,40.4534962
True,12,-112.3432838,3.0,33.5615163
True,15,-73.7530356302556,3.5,45.4574609206771
True,25,-115.289113,5.0,36.158026
True,85,-73.5779235,4.5,45.5000963
True,10,-112.151994593799,5.0,33.6694449893382
True,3,-3.2035043,4.5,55.9424792
True,22,-111.9455326,4.0,33.4049765
True,7,-80.81263,2.5,35.220605
True,34,-111.976658306607,3.0,33.6249232636375
True,5,-115.1589556,4.0,36.1323077
True,7,-111.7301507,4.5,33.4155766
True,6,-73.598615,4.0,45.541026
True,11,-112.290722,1.5,33.653331
True,84,-115.137233734131,3.5,36.108643545073
True,15,-115.265671,4.5,36.181761
True,27,-80.8351239,3.5,35.206798
True,5,-112.359988689423,3.5,33.6391149225721
False,23,-115.2983292,4.5,36.211716
False,8,-115.296366,3.0,36.1014779
True,4,-73.744076706296,3.5,45.5644484913961
False,24,-73.5706915,4.5,45.5051886
False,7,-115.175014169312,3.5,36.2226423470992
True,10,-112.2524182,4.0,33.6526499
True,7,-114.9662443,5.0,36.0243456
True,4,-80.8607626,5.0,35.20696
True,10,-115.1368516,4.0,36.0860926
False,29,-115.278778076172,4.0,36.1140975952148
True,12,-111.9355943,4.0,33.3922111
True,11,-115.1648858,5.0,36.1314439
True,32,-115.206787109375,2.0,36.1165466308594
True,14,-112.1916938,3.0,33.6380582
True,180,-115.171174407005,4.5,36.1122449488909
True,12,-80.8052667,4.5,35.2039026
True,71,-115.2085226,4.0,36.1648426
True,4,-112.041687,3.0,33.832926
True,13,-115.214695895091,5.0,36.0670704413861
False,12,-115.1149607,3.5,36.0291019
True,3,-112.027664,5.0,33.494577
False,7,-111.9482879,4.5,33.8327219
True,72,-112.279787,3.5,33.4668785
True,6,-80.6622919,3.5,35.16946
True,3,-79.926991,3.5,40.459027
True,29,-111.924111,1.5,33.498083
False,3,-111.8759015,5.0,33.3282711
False,5,-115.0453713,2.0,36.0655752
True,49,-111.6335072,4.0,33.2547892
True,8,-111.919877,4.0,33.699091
True,6,-80.978686,4.5,35.008333
True,60,-80.8614063262939,3.5,35.0405496485182
True,3,-115.143438,5.0,36.167802
True,3,-112.239286,1.5,33.59662
True,8,-111.9633085,5.0,33.6754711
True,3,-80.8379816,3.5,35.2277626
False,3,-115.249861,2.5,36.211461
True,5,-111.7205031,5.0,33.305869
True,3,-111.862586,5.0,33.334632
True,18,-115.2658718,5.0,36.2813932
True,7,-89.501621,2.5,43.057127
True,7,-89.4183897,5.0,43.0638353
False,12,-111.5603845,4.5,33.1609052
True,155,-115.046588559574,4.5,36.0664849150027
True,8,-112.1262753,5.0,33.7997046
True,15,-115.136169,4.0,36.011942
True,4,-112.140795,5.0,33.625615
True,7,-115.2536197,4.5,36.1439663
True,5,-111.468379,2.5,33.061371
True,18,-112.140315771103,5.0,33.7141485685618
False,57,-80.7537396,3.0,35.3009646
True,9,-112.0130266,1.5,33.640693
True,62,-111.621219968262,2.0,33.2505091916279
False,6,-115.226669311523,4.0,36.1002959742783
True,15,-115.0539824,3.5,36.0798893
True,10,-112.3777103,1.0,33.6385445
True,11,-115.1361554,4.5,36.1567694
True,100,-111.582793559351,2.5,33.1804849697976
True,353,-115.2982167,4.5,36.0957104
True,11,-3.2052589,4.0,55.9463542
True,96,-115.1558544,4.5,36.2599334
True,3,-111.9403254,5.0,33.2872209
True,9,-111.9121848,4.0,33.4662112
False,10,-111.8621882,4.0,33.5737729
True,96,-89.511939,4.0,43.096159
True,3,-112.2539328,3.5,33.6735206
True,13,-89.4344018,3.0,43.0731452
True,17,-80.920603,2.0,35.241163
True,4,-115.056358,2.0,36.2413669
True,5,-79.9926092,2.0,40.4286206
True,18,-115.031506341404,2.5,36.0844075365702
True,64,-111.7387821,3.5,33.3811352
True,4,-115.065225,5.0,36.148272
True,199,-115.195589,4.0,36.114345
False,4,-112.2364162,5.0,33.5776587
True,18,-112.172442061902,4.5,33.6211718810891
True,3,-115.2410835,5.0,36.0811842
True,4,-80.842652,2.0,35.2283649
True,29,-115.153227,2.5,36.086563
True,3,-112.0535987,3.5,33.4636012
False,9,-112.0420677,2.5,33.5076081
True,37,-111.804760694504,4.0,33.3794316087167
False,16,-73.5823901,4.0,45.5174678
False,4,-112.032116,3.0,33.494539
True,15,-115.1727629,3.5,36.1050739
True,14,-111.965067896959,4.5,33.5843921995232
True,14,-111.7897511,5.0,33.3616351
True,10,-115.241635,3.5,36.178071
True,3,-115.196128,3.5,36.1443349
True,4,-112.130744934082,2.0,33.5261650085449
True,3,-73.5665694,3.5,45.530225
True,58,-111.8759922,3.0,33.4133505
True,23,-80.8514743,3.5,35.0120187
True,19,-115.1715512,4.0,36.1272241
True,5,-112.083596043943,4.0,33.5037797305831
True,28,-3.18069568650822,4.5,55.9575110243408
True,45,-3.1987398,3.0,55.9531151
True,30,-3.19952519458933,3.5,55.9627672800568
True,3,-80.876281,4.5,35.1942
True,3,-73.604706,4.5,45.6014021
True,8,-115.0479892,3.5,36.0664838
True,14,-115.02941429615,2.0,36.0510246530744
False,6,-115.1187329,3.5,36.0162554
True,4,-111.9069261,5.0,33.5759557
True,6,-73.847872293647,4.0,45.4874354267989
True,5,-115.208770751953,3.5,36.1652870178223
True,3,-111.91777,1.0,33.306924
False,56,-80.8569905161858,4.0,35.2110343377442
True,8,-112.3273639,3.5,33.4925072
True,4,-73.5720138549805,3.5,45.5106887817383
True,3,-112.0701385,2.5,33.376717
True,6,-111.959211,5.0,33.423379
False,23,-115.260089635849,3.5,36.2713432501387
True,31,-115.179534912109,3.5,36.2628364562988
True,7,-111.97607421875,2.5,33.5854225158691
True,3,-115.2855266,5.0,36.1671853
True,174,-111.940346,4.5,33.4259738170777
True,6,-3.1806273297531,3.0,55.936899943873
False,97,-115.152946472168,3.5,36.1072044372559
True,22,-115.1696112,4.0,36.1214517
True,11,-112.055740356445,4.5,33.5527149346334
True,21,-115.142211914062,2.5,36.2935442528598
True,10,-111.747802644968,2.0,33.3780765395083
True,54,-115.32900094986,3.0,36.2210195298111
True,16,-115.192980766296,2.5,36.1439916949026
True,4,-115.1870958,2.5,36.0939183
True,5,-115.2245973,3.0,36.1579496
True,25,-111.901697,4.5,33.628661
True,10,-115.28754,1.5,36.058283
True,6,-73.8260736,4.0,45.5663315
False,11,-80.7443739,5.0,35.231914
True,4,-111.63475819951,3.0,33.3585469498173
True,6,-115.152895132324,3.0,36.12331373192
True,6,-111.926476,4.0,33.498078
True,14,-115.153558,1.5,36.150372
True,5,-115.115738511085,2.5,36.186572034354
True,29,-115.1149607,2.5,36.0291019
True,82,-89.355028,4.0,43.091754
True,26,-111.983685493469,4.0,33.5984816049793
True,3,-111.859306335449,2.0,33.2770195007324
False,16,-115.139075,4.0,36.167841
True,10,-88.243715,5.0,40.106749
True,3,-115.233622,5.0,36.216637
False,10,-115.146372,5.0,36.124423
True,3,-73.6000358,4.5,45.5394973
True,4,-79.9949861082432,2.0,40.4441170084027
True,7,-112.2026347,4.5,33.664516
True,3,-111.925176,3.5,33.623671
True,29,-80.952736,4.0,35.319499
False,4,-111.9293113,5.0,33.4878874
True,17,-115.1533426,5.0,36.0765176
True,10,-79.925719499588,4.0,40.4597399569623
True,11,-115.1385059,3.0,36.1413924
True,7,-111.642224,4.0,33.3312297
False,3,-115.1609259,4.5,36.1589533
True,6,-111.523273,2.5,32.996775
True,23,-111.8956412,4.5,33.6272265
True,6,-80.7990185,1.5,35.3352529
True,43,-115.266308,4.0,36.2804977
True,17,-111.912755367775,5.0,33.4746708125035
True,9,-112.0971288,2.5,33.4468055
True,4,-3.30823169869358,3.5,55.9280882534514
True,10,-115.188149102032,3.5,36.1163402074325
True,14,-112.2238816,5.0,33.6806176
False,25,-115.173642039299,4.5,36.1101040620755
True,9,-112.358121396746,4.0,33.6104094176225
False,32,-112.068011,3.0,33.441527
True,20,-112.0362686,3.0,33.5092763
True,4,-112.0476423,5.0,33.0581063
False,3,-112.013772,3.5,33.58563
True,7,-115.2411435,5.0,36.1257897
False,6,-80.871844,4.5,35.201759
True,116,-80.854118347168,3.5,35.0561027526855
True,4,-89.4977724552155,5.0,43.0145636466003
True,7,-89.4982572,5.0,43.0966724
True,5,-115.2155754,3.5,36.1590564
True,43,-115.0989328,3.5,36.0424664
True,15,-89.3956943,3.5,43.0734337
True,3,-80.006394982338,4.5,40.4348703549919
True,3,-80.820842,3.5,35.210294
True,3,-111.892169862986,5.0,33.5823136568069
True,22,-73.6249601,4.5,45.4973823
True,88,-79.850259,3.5,40.419454
True,3,-111.923693,5.0,33.791268
True,7,-80.5451196407158,3.5,43.4715076426648
True,3,-80.863807,3.5,35.211203
False,65,-111.9140701,3.5,33.4650517
True,7,-89.4105418,1.5,43.0676374
True,18,-115.25449,3.0,36.205013
True,4,-114.9817213,1.0,36.0395247
True,27,-115.146372,4.0,36.124423
True,13,-89.285285,3.0,43.143849
True,12,-80.018213,4.5,40.404942
True,376,-111.9258174,3.0,33.4977334
True,4,-115.162188,2.0,36.151058
True,13,-112.28082,4.0,33.604488
True,22,-80.521758,4.0,43.4628918
False,89,-111.7889754,3.0,33.2817211
True,7,-80.5218111,3.5,43.4630811
True,139,-112.0069893,3.5,33.4354634
False,181,-112.073306,4.0,33.47907
True,3,-73.5681848,4.0,45.4791634
True,10,-111.9507664,4.0,33.4078244
True,3,-80.774377,4.0,35.075672
True,5,-112.256285,5.0,33.4895398
True,6,-111.9069973,5.0,33.4274232
True,9,-80.4839408397675,2.0,43.423759554203
True,3,-112.287853486723,4.5,33.494093588719
False,6,-115.1648858,2.5,36.1314439
False,3,-3.188739,4.5,55.9502659
False,11,-112.220737,5.0,33.623539
True,11,-80.835393,4.0,35.21244
False,18,-112.080548,1.5,33.510317
True,4,-80.771359,5.0,35.189511
True,7,-115.106049,1.5,36.000837
True,16,-73.7870946828017,4.0,45.5943759140991
True,11,-80.870181,3.5,35.197276
True,3,-111.882019042969,5.0,33.5774426768564
False,4,-79.9493470788002,5.0,40.4658235609531
True,30,-111.948036336109,4.5,33.5061364146412
True,32,-115.1657996,3.5,36.1268238
True,21,-112.014387607574,4.5,33.6089877908875
False,3,-115.263114929199,4.5,36.2516746520996
True,11,-111.649857759476,4.0,33.4176828797723
True,78,-80.780178,3.5,35.095965
True,10,-111.9267368,4.5,33.586935
True,25,-79.9822287,4.5,40.4520022
True,44,-80.886268,3.5,35.162006
False,105,-115.243453,3.5,36.08235
True,3,-79.9736130237579,4.5,40.4233142086857
True,42,-115.280943,4.0,36.057842
True,9,-3.20253610610962,3.0,55.9519270745907
False,3,-80.728738,4.5,35.08302
True,6,-112.5561204,2.0,33.4407911
True,7,-79.9600419,4.5,40.470943
True,9,-80.869378,4.0,35.08945
True,6,-89.4302290678024,3.0,43.0725283106185
True,73,-89.309073,4.0,43.129593
True,38,-89.3936346,3.5,43.0751832
True,20,-115.161711215973,4.0,36.2400322605598
True,16,-111.9290233,4.5,33.5025088
True,16,-112.0985525,5.0,33.5241021
False,24,-115.263537,4.5,36.158771
True,6,-112.213611638362,5.0,33.6418718975236
True,30,-115.0762536,4.5,36.149751
True,5,-80.6548882,5.0,35.1825962
True,13,-112.024042,3.5,33.649884
True,12,-115.134605407715,3.0,36.2815971374512
True,75,-114.8576003,3.0,35.9694066
True,9,-80.74651,4.0,35.227005
True,12,-111.9085365,5.0,33.5374429
True,6,-73.5588395,4.0,45.5265373
True,24,-112.151925,4.0,33.580284
True,3,-111.889479,5.0,33.629192
True,3,-112.11582,5.0,33.568585
True,4,-73.577701,2.5,45.5225593
True,9,-115.287226,5.0,36.114355
True,5,-111.963803,3.5,33.309516
False,6,-80.824607,4.5,35.157113
True,29,-112.1375714,4.5,33.6396051
True,4,-80.7548278570176,4.5,35.3134793147008
True,13,-111.9098447,4.5,33.4507696
True,4,-115.156151,2.5,36.154889
True,25,-115.1168335,2.5,36.0210642
False,4,-73.5751723,3.5,45.4968313
True,11,-111.924332594053,4.5,33.6251610556608
True,4,-111.9247949,3.0,33.4465002
True,64,-111.898328814125,5.0,33.6151554782616
True,20,-112.1849128,3.5,33.4663317
True,23,-3.2090597,4.5,55.9582308
True,4,-115.0564098,2.5,36.2306843
True,11,-79.973769,4.5,40.4867289
True,32,-79.9576541,3.5,40.4413102
True,19,-111.635599,5.0,33.360105
False,30,-79.989257,4.0,40.429924
False,13,-73.60634654760361,3.5,45.4762229984574
True,3,-112.149907,5.0,33.4918
False,4,-79.9958864,5.0,40.4406248
True,8,-115.2976902,4.0,36.1238026
True,18,-111.74816,5.0,33.366178
True,4,-115.2778317,4.0,36.1453333
True,12,-80.796646,3.0,35.219076
True,3,-80.9287261962891,2.5,35.1450691223145
True,5,-115.25164604187,5.0,36.2410888727426
True,24,-115.164194428112,5.0,36.1265176163872
True,18,-115.176526,3.5,36.074559
True,5,-115.167287,3.5,36.138655
True,77,-73.5549591,4.0,45.5034797
True,21,-111.963554382324,2.0,33.3448715209961
True,6,-80.7270684,4.5,35.1911923
False,22,-115.2856288,3.5,36.2894347
True,3,-112.341138124466,4.5,33.5334624461534
True,8,-111.9622959,4.0,33.2798833
True,53,-115.1734184,3.5,36.1617046
True,14,-112.134003768707,1.5,33.864368077898
False,4,-111.911308765411,5.0,33.4804042715331
True,45,-73.6256631,4.0,45.5249141
True,15,-111.9212978,4.5,33.439497
False,4,-112.065448,5.0,33.503498
True,5,-112.007489,5.0,33.661062
True,5,-73.5818357,5.0,45.5234446
True,4,-80.8136986,4.5,35.2194349
True,97,-115.2919191,4.0,36.070752
True,8,-111.8885985,4.0,33.4071172
True,17,-79.941959,3.0,40.456274
True,5,-73.5980048,2.0,45.530752
True,32,-3.2094124,4.0,55.9571646
True,11,-3.1821419,4.0,55.9392847
True,5,-115.1002048,4.5,36.0538349
True,19,-115.184752,4.0,36.075345
False,7,-79.9510437,4.5,40.4828638
True,17,-80.8569737,3.5,35.1157704
True,8,-73.5759895,4.0,45.5460669
True,47,-114.984924800192,4.0,36.0348530497543
True,57,-111.886196377527,4.5,33.5359720926813
False,30,-80.8413659,3.5,35.2288659
True,16,-115.2619368,1.5,36.2706672
True,7,-112.238012552261,4.5,33.6078107361421
True,16,-112.036170959473,4.5,33.2969601939911
True,10,-115.146372,4.0,36.124423
True,5,-115.171051025391,3.0,36.12290084314
True,20,-112.066184997559,3.5,33.7996368408203
True,17,-115.035594105721,2.0,36.0640912374038
True,3,-89.3794346777747,4.5,43.0449210748857
True,12,-111.8559426,5.0,33.4097766
True,7,-115.2991898,5.0,36.1474238
True,11,-112.106775,5.0,33.524523
True,6,-80.9097483,5.0,35.1372143
True,30,-115.121822,5.0,36.0419649
True,23,-3.2026075,4.5,55.951339
True,3,-3.1753728,3.5,55.9661277
True,7,-80.526320412755,4.5,43.4847364744245
True,4,-115.254975,5.0,36.261822
True,409,-112.2730569,4.5,33.4641425
True,5,-80.836885,2.5,35.266146
True,6,-80.8482894897461,3.5,35.0542411804199
True,3,-73.7384219,4.5,45.570008
True,64,-115.266860876793,3.5,36.0209688370384
True,7,-80.8467864990234,4.5,35.0537757873535
True,26,-111.885314941406,5.0,33.6736106872559
True,39,-111.8748273,4.5,33.334598
True,3,-115.0646158,4.5,36.1114362
False,42,-112.2698846,3.0,33.5525928
True,4,-112.3926303,4.0,33.4521795
True,4,-3.1983255,4.0,55.9525484
True,83,-112.424331665039,2.5,33.6236534118652
False,8,-112.298149108887,3.5,33.4351234436035
False,3,-115.037906169891,1.5,36.0547761513815
True,24,-111.9121957,4.0,33.3479845
True,3,-112.9373205,4.0,33.4950135
True,7,-112.120897,5.0,33.638928
True,8,-112.237722873688,4.5,33.6304725659978
True,3,-80.879915,5.0,35.173702
True,19,-112.0873864,4.0,33.6832775
True,24,-73.5655805,4.5,45.4919847
True,3,-115.344933271408,3.0,36.1608802174898
True,199,-80.850106,3.5,35.170862
False,7,-73.5546985,3.5,45.5025048
True,3,-112.186846,5.0,33.658371
True,17,-80.7022409,4.5,35.1281898
False,4,-115.2448763,4.5,36.0412748
True,3,-115.175170898438,4.5,36.1323291717814
False,68,-115.236709594727,4.0,36.1587104797363
True,10,-3.17968368530273,3.0,55.9801254355203
True,4,-73.567449,4.0,45.496571
True,14,-3.2050595,4.0,55.9462076
True,20,-80.0632630226899,3.0,40.3939438278814
False,6,-115.146225,5.0,36.097733
True,36,-111.840553283691,4.0,33.3941421508789
True,23,-89.383048,5.0,43.075907
True,7,-111.979862,5.0,33.480409
True,6,-111.923525728836,3.5,33.474737847707
True,164,-115.262282,3.5,36.219133
True,102,-89.3815107,4.0,43.0771243
True,326,-115.2843553,4.0,36.1385152
True,71,-115.259931385517,4.0,36.203981645017
True,3,-3.2135011,3.5,55.9463045
True,3,-3.1979498,2.0,55.9526472
True,4,-3.1878876393163,4.0,55.953726545827
True,95,-79.9814381,3.5,40.4540482
True,10,-3.1786259,4.0,55.9629242
False,3,-73.7942245,3.5,45.4840807
True,21,-112.039426096457,4.0,33.4942539341716
True,16,-115.0972495,4.5,36.019572
True,3,-80.714219,2.0,35.336585
True,87,-115.217281,4.0,36.143657
True,506,-112.082265575253,4.5,33.4656999629047
True,42,-111.882242,5.0,33.574065
True,14,-112.332821,1.5,33.492053
True,11,-111.9264617,1.0,33.5156179
True,10,-111.6344964,1.0,33.2442056
True,25,-112.3403146,3.5,33.4684234
True,6,-115.10934,4.5,35.991091
True,31,-112.42106795311,3.0,33.6116126930756
True,4,-111.6862351,4.0,33.3780726
True,5,-114.9330181,4.0,36.101264
True,9,-89.3214239,3.5,43.0839969
True,9,-89.3027553,3.5,43.0137857
True,61,-115.242774961264,3.0,36.0556182188266
True,6,-79.9825340509415,4.0,40.3703101914058
True,11,-111.562965,2.5,33.16114
True,37,-111.746526344185,3.0,33.3108974786259
True,52,-115.2434183,3.0,36.1919495
True,225,-115.141869,4.0,36.115142
False,7,-73.6680537,4.5,45.5436145
True,22,-80.807119,3.5,35.171127
True,46,-111.743729,1.0,33.3065234
True,6,-111.8753378,3.0,33.3372236
True,4,-73.581234,2.5,45.5805025
True,11,-111.563684,4.5,33.4160309
True,4,-111.757073,3.0,33.33657
True,3,-111.8264994,3.0,33.2176594
True,6,-73.577693,3.5,45.495413
True,9,-111.8429935,1.0,33.4352364
True,9,-73.5797891,4.0,45.5858249
False,6,-115.2803993,4.5,36.1139221
True,44,-73.5650554,3.0,45.5158478
True,3,-115.0623207,1.5,36.1614987
True,7,-115.2454153,4.0,36.1586584
True,18,-115.1726815,3.5,36.1094031
True,5,-80.0590467453003,4.0,40.4186707737977
True,20,-115.165926,4.5,36.159273
False,4,-115.242977142334,5.0,36.1731144355125
True,6,-111.897502,5.0,33.5532407
True,4,-115.2506697,3.5,36.2327637
True,10,-111.896947555786,4.5,33.6021923494062
False,3,-112.06615447998,4.5,33.6380004882812
True,6,-111.977227367756,3.5,33.6382920441326
True,11,-111.63612484932,4.0,33.2781397551608
True,74,-111.9281865,4.0,33.5017723
True,6,-73.5770574,2.0,45.4958415
False,50,-111.9221449,3.0,33.4959382
True,7,-3.19118499755859,4.0,55.9822502883281
True,3,-115.241824687609,4.0,36.1141093226737
True,5,-111.86058,2.5,33.3892
False,3,-89.3118074,4.5,43.0907013
True,3,-73.5911521,5.0,45.4311426
False,3,-88.2412504,5.0,40.1166102
False,7,-112.114673852921,4.5,33.3777607269564
True,4,-111.982245,4.0,33.640048
True,4,-115.248106,5.0,36.195513
True,3,-112.3722198,5.0,33.4862996
True,5,-112.044391,2.0,33.073663
True,3,-3.1886115,2.5,55.9563974
True,3,-80.87991,2.5,35.180592
True,8,-115.119225382805,3.0,36.0123586289847
False,4,-73.5717572,4.0,45.4973632
True,42,-115.176277160645,4.0,36.1204223632812
True,10,-111.822913,3.5,33.364753
True,15,-112.212317,5.0,33.6432594
True,7,-112.275823,5.0,33.637239
True,4,-115.09526,4.0,36.0913619
